#GO	IC	Frequency
GO:0050248	7.522697266951269	3.0012538698442514e-08
GO:0051001	6.053849418746925	8.833861403989912e-07
GO:0061258	8.473805167236682	3.358882663114035e-09
GO:0099600	8.473805167236682	3.358882663114035e-09
GO:0031338	5.245404808533678	5.683229465988947e-06
GO:0033362	4.857119646341171	1.389569757730276e-05
GO:1990968	6.792563929861095	1.6122636782947366e-07
GO:1904373	7.570715180244739	2.687106130491228e-08
GO:0035663	6.193638547687044	6.402674922334402e-07
GO:0060827	6.401923159930557	3.9634815424745607e-07
GO:0021816	6.717930311564191	1.9145631179749998e-07
GO:0016240	5.905603443169688	1.2427865853521928e-06
GO:0045481	8.69878852600695	2.000835913229501e-09
GO:0097708	2.592303947985707	0.0025567958458446644
GO:1903295	8.1727751715727	6.71776532622807e-09
GO:0050203	6.966394766183982	1.0804513931439305e-07
GO:0015817	5.838321420421771	1.451037310465263e-06
GO:0075261	6.710377173673745	1.94815194460614e-07
GO:0009759	6.905603443169688	1.242786585352193e-07
GO:0006812	1.4063836678813828	0.0392298215065233
GO:0050596	8.69878852600695	2.000835913229501e-09
GO:0046286	8.473805167236682	3.358882663114035e-09
GO:0009720	6.235759064107887	5.81086700718728e-07
GO:0075297	6.702953155594538	1.9817407712372803e-07
GO:0009881	3.792227235846562	0.0001613514097146534
GO:1902867	8.473805167236682	3.358882663114035e-09
GO:0071929	4.852005943234015	1.4060282827795349e-05
GO:2000182	6.405619305490521	3.9298927158434207e-07
GO:0034261	8.473805167236682	3.358882663114035e-09
GO:0004313	5.038587324626269	9.149822631198507e-06
GO:0052632	8.69878852600695	2.000835913229501e-09
GO:0048845	5.714893274838709	1.927998648627456e-06
GO:1901852	8.473805167236682	3.358882663114035e-09
GO:0102455	7.154720481656675	7.002925696303253e-08
GO:1901564	0.5940768946966422	0.2546379359443005
GO:0032992	6.98443984391128	1.0364781617563827e-07
GO:1900819	8.473805167236682	3.358882663114035e-09
GO:0006975	8.473805167236682	3.358882663114035e-09
GO:0017057	3.759189410482277	0.00017410473782557823
GO:1900146	6.473805167236683	3.358882663114035e-07
GO:0050136	2.476496935015152	0.0033381286100469627
GO:1903564	5.628707127222426	2.3512178641798243e-06
GO:0010555	6.266979291204833	5.407801087613596e-07
GO:0018675	6.453275858192801	3.5214712072839213e-07
GO:0099131	8.69878852600695	2.000835913229501e-09
GO:1901728	8.473805167236682	3.358882663114035e-09
GO:0061200	8.415803608070267	3.838808006505121e-09
GO:1904058	6.306487832488506	4.937557514777632e-07
GO:1903808	8.473805167236682	3.358882663114035e-09
GO:0018302	8.473805167236682	3.358882663114035e-09
GO:0043564	4.542831977331823	2.8652862960554225e-05
GO:0022619	7.695653916853039	2.0153295978684208e-08
GO:0005463	6.657395840848725	2.200919504552451e-07
GO:0044301	6.4567622157491735	3.49331528591966e-07
GO:0007335	8.415803608070267	3.838808006505121e-09
GO:0075518	8.415803608070267	3.838808006505121e-09
GO:0034976	3.5952201853362147	0.0002539684770407153
GO:0009309	2.3684983820943355	0.004280570142520515
GO:2001222	4.880519100216225	1.3166820039407016e-05
GO:0071298	7.695653916853039	2.0153295978684208e-08
GO:0034922	8.69878852600695	2.000835913229501e-09
GO:0043911	8.69878852600695	2.000835913229501e-09
GO:0003834	5.224863832590793	5.958489349597454e-06
GO:1900295	8.473805167236682	3.358882663114035e-09
GO:0080019	4.4901322254997025	3.234951504509457e-05
GO:0102928	8.69878852600695	2.000835913229501e-09
GO:0010661	5.583943445978494	2.606492946576491e-06
GO:0017046	5.0676492757501395	8.557575200882575e-06
GO:0010903	6.0408358763622765	9.102572017039034e-07
GO:0046249	8.473805167236682	3.358882663114035e-09
GO:0015595	8.473805167236682	3.358882663114035e-09
GO:0034574	8.69878852600695	2.000835913229501e-09
GO:0120243	7.5848451737001135	2.601086687198351e-08
GO:0097613	8.415803608070267	3.838808006505121e-09
